,sourceid,dstid,dow,mean_travel_time,la_name_src,area_src,la_name_dst,area_dst,dist_geo,dist_pop,dist_geo_log,dist_geo_sqrt,direction,src_cluster,dst_cluster,road_distance_by_traveltime,maxspeed_traveltime,fastest_travel_time,oneway_length,la_name_src.1,la_name_dst.1,population_density_src,population_density_dst,maxspeed_length,shortest_road_distance,oneway_length_by_length,fastest_travel_time_by_length
9181,170,979,4,2156.39,13,1.78203,32,0.484638,9769.001843,9985.114221,9.187071934,98.83826103,-161,33,16,13330,42,1151,2829,Haringey,Westminster,9002,12564,34,12171,1614,1339
9182,170,698,6,931.25,13,1.78203,13,0.51785,4489.55098,4665.272982,8.409730686,67.00411166,92,33,96,5520,44,495,36,Haringey,Haringey,9002,9002,44,5520,36,495
9183,170,64,6,1810.46,13,1.78203,3,0.765914,9764.642595,9802.499681,9.186625647,98.81620613,-137,33,58,12476,45,1024,1171,Haringey,Brent,9002,7581,38,11527,252,1129
9184,170,524,5,1707.1,13,1.78203,5,0.507764,7627.273432,7803.105664,8.939616812,87.33426264,-177,33,55,9941,43,885,3509,Haringey,Camden,9002,12824,35,8797,1831,929
9185,170,18,7,1786.22,13,1.78203,32,0.486838,9341.364033,9385.165156,9.142314608,96.65073219,-146,33,58,11548,38,1108,671,Haringey,Westminster,9002,12564,37,11452,673,1119
9186,170,165,3,162.82,13,1.78203,13,1.3338,878.41505,714.0343129,6.77925697,29.63806758,2,33,33,1441,32,161,37,Haringey,Haringey,9002,9002,32,1441,37,161
9187,170,43,7,1299.42,13,1.78203,1,14.5787,8128.921454,7472.098567,9.003306541,90.16053157,-57,33,59,10304,43,876,909,Haringey,Barnet,9002,4600,43,10304,909,876
9188,170,962,6,1489.66,13,1.78203,30,1.05687,9302.525087,9368.735774,9.138148649,96.44959869,104,33,78,15782,48,1028,11456,Haringey,Waltham Forest,9002,7135,39,11775,676,1138
9189,170,62,7,517.69,13,1.78203,1,0.969294,2721.959772,2669.362658,7.909474719,52.17240431,-105,33,80,3345,44,291,119,Haringey,Barnet,9002,4600,42,3249,121,303
9190,193,714,3,689.56,14,2.33592,16,3.13772,3929.823533,3819.597885,8.276604233,62.68830459,-127,41,41,6859,44,573,507,Harrow,Hillingdon,5000,2671,37,6337,181,626
9191,193,695,4,683.4,14,2.33592,14,1.12463,4307.524811,4300.091162,8.368350853,65.63173631,116,41,70,5836,46,476,1733,Harrow,Harrow,5000,5000,44,5658,1717,481
9192,193,406,4,1759.73,14,2.33592,3,1.16346,9481.788492,9566.607811,9.157233697,97.37447557,101,41,30,12027,48,932,2025,Harrow,Brent,5000,7581,45,11568,1990,968
9193,193,534,3,1095.94,14,2.33592,8,1.72829,6337.324357,5933.166861,8.754369715,79.60731346,167,41,2,8169,45,668,508,Harrow,Ealing,5000,6130,42,7691,365,686
9194,193,431,7,1266.56,14,2.33592,3,1.94065,9789.970633,9703.449129,9.189215876,98.94428045,123,41,88,12049,46,930,489,Harrow,Brent,5000,7581,46,12049,489,930
9195,193,675,6,1006.45,14,2.33592,16,2.6878,7333.311189,7152.963302,8.900318779,85.63475456,-158,41,67,10627,46,856,1267,Harrow,Hillingdon,5000,2671,43,10165,934,897
9196,193,426,4,1242.36,14,2.33592,3,1.10789,8526.260435,8283.211273,9.051023421,92.33775195,123,41,88,10484,46,823,309,Harrow,Brent,5000,7581,46,10484,309,823
9197,193,374,6,1771.05,14,2.33592,1,1.83852,12560.3658,12629.89236,9.438381176,112.0730378,107,41,85,18231,58,1130,10825,Harrow,Barnet,5000,4600,46,15901,3595,1278
9198,193,416,3,1579.65,14,2.33592,1,1.44842,13510.8073,13570.04363,9.511319197,116.2359983,94,41,92,16345,57,1018,8990,Harrow,Barnet,5000,4600,57,16326,8990,1022
9199,193,769,7,1930.55,14,2.33592,19,0.871414,15346.80231,15548.94582,9.63872757,123.8822114,125,41,69,17674,46,1389,1564,Harrow,Kensington and Chelsea,5000,12932,46,17674,1564,1389
9200,192,363,2,2864.42,14,1.49515,32,3.59333,15037.50608,15890.38769,9.618369263,122.6275095,137,10,16,19873,48,1501,6779,Harrow,Westminster,5000,12564,41,17516,1434,1583
9201,192,538,6,1493.88,14,1.49515,8,1.79649,7788.477707,7639.412608,8.96052909,88.25235242,-175,10,56,10515,45,879,699,Harrow,Ealing,5000,6130,43,10504,773,912
9202,192,672,7,1508.7,14,1.49515,16,3.0642,10652.67384,10459.45945,9.273660073,103.2117912,-116,10,67,12182,45,1000,1246,Harrow,Hillingdon,5000,2671,45,12096,1022,1001
9203,192,412,5,1538.14,14,1.49515,1,1.67426,8669.866493,8860.296158,9.067724006,93.11211786,59,10,36,12077,53,779,4000,Harrow,Barnet,5000,4600,49,11483,291,871
9204,192,978,3,2327.53,14,1.49515,32,0.689337,13914.43987,14064.88578,9.540754285,117.959484,134,10,16,15687,46,1246,2417,Harrow,Westminster,5000,12564,46,15687,2417,1246
9205,192,713,1,1153.38,14,1.49515,16,2.70205,6944.413006,6749.887851,8.845836722,83.3331447,-105,10,41,8536,44,721,185,Harrow,Hillingdon,5000,2671,44,8536,185,721
9206,192,199,2,623.6,14,1.49515,14,2.12381,3362.085365,3082.561273,8.120614095,57.98349217,-107,10,70,4439,45,375,374,Harrow,Harrow,5000,5000,45,4439,374,375
9207,192,701,6,610.04,14,1.49515,14,1.23171,2998.090225,2716.863081,8.006064263,54.7548192,-155,10,70,3830,47,298,604,Harrow,Harrow,5000,5000,47,3761,595,299
9208,192,744,3,2288.75,14,1.49515,18,0.503544,14391.80767,14391.72974,9.574483893,119.9658604,109,10,76,18186,57,1114,10607,Harrow,Islington,5000,16697,51,16642,4593,1198
9209,192,640,7,1809.7,14,1.49515,12,0.748941,12384.15544,12351.55881,9.424253893,111.2841203,149,10,69,14108,48,1051,1525,Harrow,Hammersmith and Fulham,5000,11189,48,14108,1525,1051
9210,462,512,3,1450.11,4,22.4296,7,1.49562,11309.40511,11220.47169,9.333478387,106.3456869,-64,35,52,16518,52,1281,2475,Bromley,Croydon,2216,4491,45,15670,3006,1425
9211,462,522,5,286.05,4,22.4296,7,1.31998,4204.017127,4387.42772,8.344033645,64.83839238,-66,35,86,7527,41,772,486,Bromley,Croydon,2216,4491,41,7527,486,772
9212,462,114,2,1611.46,4,22.4296,7,1.03081,12252.29419,12403.25461,9.413550094,110.6900817,-58,35,52,16455,49,1338,1298,Bromley,Croydon,2216,4491,46,16008,1051,1433
9213,462,292,7,1906.22,4,22.4296,27,2.76174,15345.08547,15470.26092,9.638615702,123.8752819,-37,35,99,18967,48,1557,373,Bromley,Southwark,2216,11091,43,18344,488,1680
9214,462,460,6,366.94,4,22.4296,4,12.7603,3079.26436,5082.165385,8.032770704,55.49111965,31,35,35,4084,42,438,27,Bromley,Bromley,2216,2216,42,4084,27,438
9215,462,144,4,1634.44,4,22.4296,10,1.2567,12592.03339,13140.09821,9.440899035,112.2142299,0,35,83,15416,45,1364,129,Bromley,Greenwich,2216,6105,43,15092,82,1371
9216,462,457,4,365.1,4,22.4296,4,5.8863,4800.153852,5984.016377,8.476611554,69.28314262,-7,35,86,6533,51,613,48,Bromley,Bromley,2216,2216,51,6533,48,613
9217,462,770,3,1756.75,4,22.4296,22,0.967194,14216.91682,14567.87699,9.562258196,119.2347132,-34,35,99,17653,48,1442,227,Bromley,Lewisham,2216,8687,43,17119,259,1564
9218,462,442,3,1054.86,4,22.4296,4,1.98524,8955.890352,9476.431396,9.100178387,94.635566,-17,35,15,10393,48,902,60,Bromley,Bromley,2216,2216,48,10393,60,902
9219,462,70,2,1672.5,4,22.4296,4,1.76661,13604.21086,13807.37404,9.518208149,116.6370904,-38,35,99,16703,49,1342,686,Bromley,Bromley,2216,2216,44,16139,441,1454
9220,32,649,6,1272.95,0,1.3003,15,12.8806,10878.09014,10346.55793,9.29459789,104.2980831,91,89,9,15369,45,1043,6147,Barking and Dagenham,Havering,5933,2320,44,13705,3309,1144
9221,32,888,3,1075.76,0,1.3003,24,0.453372,5489.155582,5581.483047,8.610711873,74.08883574,-112,89,32,6505,47,497,756,Barking and Dagenham,Newham,5933,9808,46,6496,756,527
9222,32,641,5,1613.43,0,1.3003,15,12.2458,13573.95992,12160.16381,9.515982193,116.5073385,82,89,9,15344,45,1204,2037,Barking and Dagenham,Havering,5933,2320,44,15100,3309,1224
9223,32,637,4,1408.74,0,1.3003,11,1.29538,8786.569069,9219.070289,9.081093396,93.73670076,-89,89,79,14296,51,798,12108,Barking and Dagenham,Hackney,5933,14737,43,11812,1913,1042
9224,32,890,5,1008.44,0,1.3003,24,0.755644,5010.169059,5000.416883,8.519424512,70.7825477,-118,89,32,5921,47,468,756,Barking and Dagenham,Newham,5933,9808,43,5886,1363,512
9225,32,1,5,933.67,0,1.3003,24,1.56517,3825.115162,3907.969805,8.249605249,61.8475154,-73,89,3,5885,46,476,1037,Barking and Dagenham,Newham,5933,9808,42,5647,836,523
9226,32,157,3,2429.36,0,1.3003,11,0.997565,12648.61799,12734.27414,9.445382295,112.4660748,-100,89,34,16497,48,1143,9347,Barking and Dagenham,Hackney,5933,14737,46,15229,3974,1217
9227,32,941,6,1014.71,0,1.3003,29,1.61671,9666.520832,9974.59117,9.176527178,98.31846638,-121,89,73,12740,52,825,9361,Barking and Dagenham,Tower Hamlets,5933,16792,46,11467,2707,931
9228,32,362,5,2551.44,0,1.3003,32,2.59471,16586.67022,16612.94459,9.716414941,128.7892473,-106,89,1,21022,43,1649,10585,Barking and Dagenham,Westminster,5933,12564,43,19754,5211,1723
9229,32,814,6,963.25,0,1.3003,24,0.394567,4329.26876,4405.991943,8.373384888,65.79717897,-98,89,47,5765,47,448,756,Barking and Dagenham,Newham,5933,9808,47,5765,756,448
9230,628,143,4,1100.14,10,1.10499,10,1.36108,5065.4446,4893.911524,8.530394588,71.17193689,-168,6,50,7980,42,693,109,Greenwich,Greenwich,6105,6105,39,7829,72,743
9231,628,872,2,1615.95,10,1.10499,22,1.0143,8889.080774,8757.074454,9.092691414,94.28192178,-95,6,18,9780,44,826,4921,Greenwich,Lewisham,6105,8687,44,9780,4921,826
9232,628,914,6,1762.0,10,1.10499,27,0.791768,10771.06049,10637.56819,9.284711069,103.7837198,-100,6,18,11948,44,1001,5807,Greenwich,Southwark,6105,11091,44,11948,5807,1001
9233,628,964,7,1786.06,10,1.10499,30,1.49345,11396.04164,11174.12592,9.341109095,106.7522442,-34,6,78,20469,47,1399,17445,Greenwich,Waltham Forest,6105,7135,44,18164,11647,1511
9234,628,385,1,426.51,10,1.10499,2,1.60019,2838.340712,2806.688084,7.951327161,53.27608012,128,6,68,3251,42,292,29,Greenwich,Bexley,6105,4117,42,3219,29,294
9235,628,99,2,1030.52,10,1.10499,10,1.26128,5677.888076,5509.491628,8.644510731,75.35176226,-112,6,98,7495,43,632,523,Greenwich,Greenwich,6105,6105,41,6851,471,644
9236,628,517,7,3062.57,10,1.10499,5,0.968215,16380.63982,16518.57576,9.703916464,127.9868736,-73,6,55,19667,45,1600,11071,Greenwich,Camden,6105,12824,44,19612,11236,1639
9237,628,388,5,469.17,10,1.10499,2,1.35847,2064.800232,2057.828467,7.633272952,45.44007298,171,6,50,2802,35,288,0,Greenwich,Bexley,6105,4117,35,2802,0,288
9238,628,386,2,996.33,10,1.10499,2,1.12897,6070.527572,6158.332567,8.711365512,77.91359042,109,6,24,7172,41,645,480,Greenwich,Bexley,6105,4117,39,6960,68,667
9239,628,982,5,2953.61,10,1.10499,32,0.559636,16141.87291,16010.58078,9.689233925,127.0506706,-92,6,62,19251,44,1629,10249,Greenwich,Westminster,6105,12564,42,18852,7883,1662
9240,228,340,3,1303.84,20,1.31199,31,0.901688,11758.30349,11706.30791,9.372399993,108.4357113,26,17,45,15238,57,865,12087,Kingston upon Thames,Wandsworth,4810,9624,45,14386,5266,1190
9241,228,784,3,792.18,20,1.31199,23,1.75482,6988.597141,6984.875088,8.8521782,83.59782976,33,17,60,10193,53,631,6570,Kingston upon Thames,Merton,4810,5490,50,9144,4552,664
9242,228,852,1,1087.85,20,1.31199,20,1.07747,5178.070393,5125.163997,8.552380858,71.9588104,0,17,87,7096,43,594,2754,Kingston upon Thames,Kingston upon Thames,4810,4810,40,6616,1336,606
9243,228,219,5,812.65,20,1.31199,20,1.44025,4096.635327,3934.282654,8.318165337,64.0049633,4,17,87,6217,45,495,2754,Kingston upon Thames,Kingston upon Thames,4810,4810,41,5737,1336,507
9244,228,217,7,724.67,20,1.31199,20,1.43804,4736.909752,4790.064822,8.463351337,68.8252116,22,17,60,6310,47,445,2709,Kingston upon Thames,Kingston upon Thames,4810,4810,46,6297,2095,481
9245,228,219,1,808.42,20,1.31199,20,1.44025,4096.635327,3934.282654,8.318165337,64.0049633,4,17,87,6217,45,495,2754,Kingston upon Thames,Kingston upon Thames,4810,4810,41,5737,1336,507
9246,228,220,2,777.01,20,1.31199,20,0.821267,3616.244461,3555.577309,8.193467816,60.13521814,-16,17,17,5453,45,426,2603,Kingston upon Thames,Kingston upon Thames,4810,4810,41,5088,1254,437
9247,228,972,7,1800.75,20,1.31199,31,0.832738,11350.93203,11170.62957,9.337143232,106.5407529,34,17,45,16577,52,1029,12300,Kingston upon Thames,Wandsworth,4810,9624,40,14000,4907,1207
9248,228,339,4,1885.12,20,1.31199,31,0.785436,13580.22931,13458.78702,9.51644392,116.5342409,35,17,19,18193,54,1096,13770,Kingston upon Thames,Wandsworth,4810,9624,40,16942,6032,1498
9249,228,776,2,1336.2,20,1.31199,23,0.928194,9604.340321,9602.612665,9.170074506,98.00173632,42,17,26,11968,45,875,6505,Kingston upon Thames,Merton,4810,5490,44,11823,6478,911
9250,602,186,2,1373.59,9,1.14067,13,0.596741,9885.934453,9762.430947,9.198969412,99.42803655,-161,39,48,11410,54,729,2275,Enfield,Haringey,4127,9002,47,11207,834,879
9251,602,744,1,2015.32,9,1.14067,18,0.503544,12649.15428,12582.00322,9.44542469,112.468459,-155,39,76,15213,53,1017,4656,Enfield,Islington,4127,16697,47,15010,3215,1166
9252,602,699,1,1705.44,9,1.14067,13,0.771561,9089.532111,8966.135232,9.114988724,95.33903771,-147,39,33,11538,49,801,7309,Enfield,Haringey,4127,9002,49,11535,7309,801
9253,602,129,3,536.89,9,1.14067,9,2.73497,3733.450549,3808.850351,8.225355978,61.10196845,179,39,84,4827,54,337,1124,Enfield,Enfield,4127,4127,54,4827,1124,337
9254,602,185,2,1661.69,9,1.14067,13,1.07382,10614.73363,10180.29769,9.270092484,103.0278294,-156,39,48,13330,53,894,3100,Enfield,Haringey,4127,9002,47,12772,8161,942
9255,602,152,6,1931.84,9,1.14067,11,0.965185,13334.59508,13296.64488,9.498192061,115.4755172,-169,39,34,15263,50,1070,3663,Enfield,Hackney,4127,14737,45,14941,1634,1232
9256,602,374,5,2235.93,9,1.14067,1,1.83852,16404.45915,16316.3332,9.705369433,128.0798936,-130,39,85,19530,56,1179,16614,Enfield,Barnet,4127,4600,56,19530,16614,1179
9257,602,697,1,1353.77,9,1.14067,13,0.522143,7738.125096,7683.840967,8.954043923,87.96661353,-162,39,96,9933,53,658,2069,Enfield,Haringey,4127,9002,46,9053,442,731
9258,602,742,1,1904.27,9,1.14067,18,0.480862,12194.71693,12160.59801,9.408840098,110.4296922,-156,39,76,14254,53,944,3556,Enfield,Islington,4127,16697,47,14050,2115,1093
9259,602,133,7,1212.11,9,1.14067,9,0.960955,6521.454822,6437.632018,8.783006091,80.75552503,-132,39,5,9208,53,618,5859,Enfield,Enfield,4127,4127,46,8333,4150,638
9260,529,113,4,1128.24,7,5.39556,7,1.24132,7121.805529,6995.304711,8.871056962,84.39079055,-14,53,52,8387,45,650,2051,Croydon,Croydon,4491,4491,45,8387,2051,650
9261,529,254,3,2067.81,7,5.39556,21,0.772051,11836.63909,11504.99066,9.379039488,108.7963193,1,53,99,14630,46,1168,2348,Croydon,Lambeth,4491,11998,43,14069,2631,1248
9262,529,526,4,318.5,7,5.39556,7,4.37129,2542.842504,2191.022136,7.841431014,50.42660512,57,53,0,7803,43,678,119,Croydon,Croydon,4491,4491,43,7803,119,678
9263,529,458,1,966.84,7,5.39556,4,8.45955,9064.37091,9057.326813,9.112217039,95.20698982,53,53,86,12354,46,969,1295,Croydon,Bromley,4491,2216,46,12354,1295,969
9264,529,312,5,849.96,7,5.39556,28,1.71048,5899.375306,5639.521256,8.682771239,76.80739096,-49,53,21,7061,41,618,549,Croydon,Sutton,4491,4737,40,7012,549,626
9265,529,457,1,1272.37,7,5.39556,4,5.8863,10799.7656,11233.01295,9.287372299,103.9219207,60,53,86,14526,47,1091,1510,Croydon,Bromley,4491,2216,47,14526,1510,1091
9266,529,296,1,1407.19,7,5.39556,28,1.27825,8105.963854,7833.462134,9.000478706,90.03312642,-36,53,21,9929,44,816,628,Croydon,Sutton,4491,4737,42,9560,659,818
9267,529,574,4,1808.85,7,5.39556,7,1.3919,10888.68954,10614.98417,9.295571707,104.3488838,1,53,99,13746,46,1092,2064,Croydon,Croydon,4491,4491,43,13106,2152,1173
9268,529,308,6,1181.36,7,5.39556,28,1.86192,9778.408102,9565.269311,9.18803424,98.88583367,-64,53,91,12945,45,1058,1363,Croydon,Sutton,4491,4737,41,12500,1025,1136
9269,529,796,6,1317.15,7,5.39556,23,3.22598,9966.157384,10058.65125,9.207050705,99.83064351,-31,53,8,12655,46,987,2496,Croydon,Merton,4491,5490,40,11951,714,1095
9270,713,356,5,2220.41,16,2.70205,32,1.41406,18776.21059,18731.03598,9.840399211,137.0263135,111,41,16,24281,51,1604,17519,Hillingdon,Westminster,2671,12564,43,21809,2190,1870
9271,713,556,4,1622.17,16,2.70205,8,1.30452,13898.39487,13879.81859,9.539600584,117.8914538,128,41,66,17302,49,1166,10560,Hillingdon,Ealing,2671,6130,45,16598,5289,1292
9272,713,658,7,940.19,16,2.70205,16,1.40737,6950.053957,7108.409175,8.846648575,83.36698361,-162,41,67,9449,46,736,1586,Hillingdon,Hillingdon,2671,2671,46,9251,1733,738
9273,713,562,7,605.11,16,2.70205,14,0.866138,3822.077184,3772.659672,8.248810923,61.8229503,131,41,93,4979,45,403,0,Hillingdon,Harrow,2671,5000,45,4979,0,403
9274,713,524,7,2330.97,16,2.70205,5,0.507764,19942.49576,19689.52463,9.900658342,141.2179017,109,41,55,25118,52,1642,18394,Hillingdon,Camden,2671,12824,44,23272,5071,1968
9275,713,524,3,2284.46,16,2.70205,5,0.507764,19942.49576,19689.52463,9.900658342,141.2179017,109,41,55,25118,52,1642,18394,Hillingdon,Camden,2671,12824,44,23272,5071,1968
9276,713,838,5,2176.25,16,2.70205,19,0.360512,18124.27968,18141.08941,9.80506291,134.626445,125,41,27,22383,51,1496,15481,Hillingdon,Kensington and Chelsea,2671,12932,44,21269,7671,1715
9277,713,476,2,1570.05,16,2.70205,16,2.454,10235.9047,10144.76466,9.233754577,101.172648,-165,41,14,12328,47,922,3968,Hillingdon,Hillingdon,2671,2671,47,12146,3933,923
9278,713,358,6,2430.66,16,2.70205,32,1.08409,19652.24163,19512.47972,9.885997572,140.1864531,113,41,16,24164,50,1605,17159,Hillingdon,Westminster,2671,12564,42,22193,3670,1933
9279,713,106,6,2195.67,16,2.70205,5,0.370586,21015.88166,20873.87872,9.953081282,144.968554,109,41,55,25905,51,1723,19173,Hillingdon,Camden,2671,12824,44,24091,6205,2035
9280,456,519,2,1604.56,4,2.16035,7,3.28148,12773.68064,12715.43287,9.455220416,113.0207089,-101,38,0,14746,51,1060,2884,Bromley,Croydon,2216,4491,51,14732,2884,1064
9281,456,104,6,1441.66,4,2.16035,10,1.2563,10381.95824,10347.67244,9.247921111,101.8918949,-24,38,29,12198,52,778,5203,Bromley,Greenwich,2216,6105,41,11676,303,1010
9282,456,93,7,1716.0,4,2.16035,10,1.85878,12924.63725,12745.76137,9.466968002,113.6865746,-20,38,98,15403,53,983,6134,Bromley,Greenwich,2216,6105,41,14506,352,1260
9283,456,92,3,1567.85,4,2.16035,10,0.730263,13921.14399,13790.65104,9.541235944,117.9878976,-27,38,98,17488,55,1075,10373,Bromley,Greenwich,2216,6105,41,16150,401,1421
9284,456,71,3,1751.36,4,2.16035,4,1.73759,11217.47298,11014.52555,9.325317072,105.9125723,-64,38,42,13638,47,1050,445,Bromley,Bromley,2216,2216,43,13436,970,1161
9285,456,395,6,1250.88,4,2.16035,2,3.74337,10415.43796,10374.58626,9.251140411,102.0560531,25,38,24,12818,50,933,3985,Bromley,Bexley,2216,4117,42,12638,3837,1047
9286,456,99,7,1496.52,4,2.16035,10,1.26128,13134.53989,13048.04771,9.483076804,114.6060203,-32,38,98,15667,56,963,8697,Bromley,Greenwich,2216,6105,44,14912,2194,1229
9287,456,454,6,1158.53,4,2.16035,4,3.84335,8908.625146,8895.920188,9.094887448,94.38551344,-86,38,37,10181,51,725,931,Bromley,Bromley,2216,2216,48,10134,437,771
9288,456,462,6,822.32,4,2.16035,4,22.4296,7048.470472,7832.97651,8.860707783,83.95516942,-140,38,35,9421,49,817,324,Bromley,Bromley,2216,2216,49,9407,324,821
9289,456,447,4,322.8,4,2.16035,4,1.87896,2524.73563,2419.823341,7.834287638,50.24674745,-20,38,38,3219,53,220,186,Bromley,Bromley,2216,2216,44,3027,22,252
9290,865,482,7,1402.9,26,1.94961,17,1.4466,10195.4688,10311.75567,9.229796743,100.9726141,43,64,66,13561,46,1040,5306,Richmond upon Thames,Hounslow,3451,4854,37,12420,2018,1262
9291,865,8,3,240.52,26,1.94961,26,6.87682,2670.710205,1250.267571,7.890474073,51.67891451,139,64,64,3583,36,345,77,Richmond upon Thames,Richmond upon Thames,3451,3451,36,3583,77,345
9292,865,535,1,1826.46,26,1.94961,8,1.30488,13190.24101,13358.93428,9.487308329,114.8487745,2,64,2,17425,50,1224,10101,Richmond upon Thames,Ealing,3451,6130,42,17134,1390,1551
9293,865,846,1,566.84,26,1.94961,26,1.32644,3113.208313,3125.036,8.043730246,55.7961317,20,64,97,5595,37,536,1727,Richmond upon Thames,Richmond upon Thames,3451,3451,37,5579,1727,538
9294,865,855,6,575.26,26,1.94961,26,1.46457,3723.21004,3880.935068,8.222610038,61.01811239,41,64,97,6888,41,547,3953,Richmond upon Thames,Richmond upon Thames,3451,3451,33,6391,501,695
9295,865,776,4,1931.31,26,1.94961,23,0.928194,12260.23556,12392.01033,9.414197984,110.725948,90,64,26,15811,39,1487,1602,Richmond upon Thames,Merton,3451,5490,37,15675,1645,1570
9296,865,777,5,1858.9,26,1.94961,23,1.14406,11181.46475,11301.43955,9.322102183,105.7424454,92,64,26,14099,40,1295,1587,Richmond upon Thames,Merton,3451,5490,38,13963,1630,1379
9297,865,737,2,246.4,26,1.94961,17,2.52355,1655.43227,1244.793959,7.412421333,40.6870037,-85,64,23,2360,34,250,0,Richmond upon Thames,Hounslow,3451,4854,33,2331,0,250
9298,865,732,7,724.46,26,1.94961,17,3.52836,5247.290062,4806.063774,8.5656576,72.43818097,-66,64,23,6714,45,533,1119,Richmond upon Thames,Hounslow,3451,4854,41,6625,378,568
9299,865,667,5,1764.69,26,1.94961,12,0.443539,12604.37103,12704.99323,9.441878274,112.26919,47,64,66,16457,47,1258,6333,Richmond upon Thames,Hammersmith and Fulham,3451,11189,38,15291,3137,1498
9300,852,424,6,2665.37,20,1.07747,3,1.3593,17792.27307,17618.4146,9.786575747,133.3876796,8,87,30,22015,47,1752,7958,Kingston upon Thames,Brent,4810,7581,40,20396,3633,1979
9301,852,789,1,981.14,20,1.07747,23,1.47495,6331.020218,6151.187284,8.753374614,79.56770839,90,87,26,8633,46,671,2599,Kingston upon Thames,Merton,4810,5490,42,7729,1991,673
9302,852,212,5,2531.0,20,1.07747,19,0.460423,12742.4921,12663.80437,9.452775997,112.8826475,41,87,81,15288,48,1135,6026,Kingston upon Thames,Kensington and Chelsea,4810,12932,39,13860,3514,1246
9303,852,867,5,2447.13,20,1.07747,21,0.458329,13855.95688,13813.08192,9.536542687,117.7113286,55,87,62,16442,48,1209,5705,Kingston upon Thames,Lambeth,4810,11998,43,15539,4939,1293
9304,852,728,5,1333.08,20,1.07747,17,1.38572,7203.259609,7314.000957,8.882427742,84.872019,-35,87,97,9549,39,883,2084,Kingston upon Thames,Hounslow,4810,4854,39,9549,2084,883
9305,852,786,6,1085.46,20,1.07747,23,0.922098,7606.05706,7623.632533,8.936831656,87.21271157,87,87,26,10457,42,869,3142,Kingston upon Thames,Merton,4810,5490,39,9553,2534,870
9306,852,907,3,2576.36,20,1.07747,27,0.449968,15856.96692,15735.09724,9.671427298,125.9244493,55,87,1,19420,48,1436,6144,Kingston upon Thames,Southwark,4810,11091,45,18682,7739,1496
9307,852,354,4,1293.0,20,1.07747,31,0.743478,9073.683376,9010.003552,9.113243769,95.25588368,77,87,75,11582,42,965,2891,Kingston upon Thames,Wandsworth,4810,9624,40,10677,2283,966
9308,852,754,5,3349.57,20,1.07747,18,0.608183,18459.06747,18410.83532,9.823365163,135.8641508,41,87,55,23098,47,1765,11476,Kingston upon Thames,Islington,4810,16697,37,20650,6162,1973
9309,852,226,6,630.13,20,1.07747,20,2.95247,3716.624544,3334.004199,8.22084018,60.96412506,165,87,17,4720,45,405,1194,Kingston upon Thames,Kingston upon Thames,4810,4810,44,4707,1196,405
9310,631,889,5,1609.25,10,0.622546,24,1.27104,6549.708772,6400.192888,8.787328532,80.93027105,-50,6,32,11334,47,881,8718,Greenwich,Newham,6105,9808,47,11334,8718,881
9311,631,873,1,1610.7,10,0.622546,22,0.978426,8682.608018,8699.686259,9.069192392,93.18051308,-96,6,18,10878,44,902,2552,Greenwich,Lewisham,6105,8687,43,10178,3969,907
9312,631,201,4,2564.06,10,0.622546,18,0.700319,13744.30257,13765.51728,9.528452413,117.2360975,-64,6,34,17141,43,1466,8685,Greenwich,Islington,6105,16697,43,17115,9108,1473
9313,631,260,4,1482.91,10,0.622546,22,1.15918,8434.019801,8379.855906,9.040147342,91.8369196,-124,6,42,10435,48,786,4023,Greenwich,Lewisham,6105,8687,48,10433,4477,790
9314,631,627,6,366.76,10,0.622546,10,0.652694,1859.213274,1871.526917,7.528446424,43.11859546,-82,6,98,2439,40,228,193,Greenwich,Greenwich,6105,6105,38,2335,193,228
9315,631,479,3,4745.72,10,0.622546,16,20.5088,37738.3491,37923.541,10.53845857,194.2636073,-93,6,14,44385,47,2946,31365,Greenwich,Hillingdon,6105,2671,47,41563,29482,3092
9316,631,271,1,1587.35,10,0.622546,24,4.93603,3340.497119,3231.872522,8.114174225,57.79703382,-2,6,54,16805,52,1115,14384,Greenwich,Newham,6105,9808,48,16252,12350,1208
9317,631,632,4,749.03,10,0.622546,10,4.48217,4711.44585,4588.247814,8.457962341,68.63997269,-82,6,73,6157,46,501,4656,Greenwich,Greenwich,6105,6105,44,5927,5110,511
9318,631,638,7,1638.28,10,0.622546,11,0.596362,10953.8936,10905.55478,9.30154154,104.6608504,-54,6,61,14023,47,1049,11528,Greenwich,Hackney,6105,14737,47,14023,11528,1049
9319,631,806,1,1642.27,10,0.622546,24,0.694365,8303.1046,8312.897209,9.024505202,91.1213729,-34,6,47,14002,45,1126,10638,Greenwich,Newham,6105,9808,45,14003,10638,1126
9320,648,616,6,827.05,15,1.27422,15,6.76261,5092.73296,5126.168647,8.535766232,71.36338669,31,63,65,6452,43,537,100,Havering,Havering,2320,2320,43,6452,100,537
9321,648,625,5,550.39,15,1.27422,15,1.37511,2252.785165,2304.357828,7.720366377,47.46351404,-34,63,44,3142,42,275,0,Havering,Havering,2320,2320,42,3148,20,275
9322,648,622,2,815.65,15,1.27422,15,1.56645,3412.65952,3473.071839,8.135540168,58.41797258,-34,63,44,4897,43,416,1310,Havering,Havering,2320,2320,43,4903,1329,416
